Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_INT32,SQ_INSTS_VALU_INT64,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_UTCL1_TRANSLATION_MISS_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCC_TAG_STALL[0],TCC_BUBBLE[0],TCC_TOO_MANY_EA_WRREQS_STALL[0],TCC_TAG_STALL[1],TCC_BUBBLE[1],TCC_TOO_MANY_EA_WRREQS_STALL[1],TCC_TAG_STALL[2],TCC_BUBBLE[2],TCC_TOO_MANY_EA_WRREQS_STALL[2],TCC_TAG_STALL[3],TCC_BUBBLE[3],TCC_TOO_MANY_EA_WRREQS_STALL[3],TCC_TAG_STALL[4],TCC_BUBBLE[4],TCC_TOO_MANY_EA_WRREQS_STALL[4],TCC_TAG_STALL[5],TCC_BUBBLE[5],TCC_TOO_MANY_EA_WRREQS_STALL[5],TCC_TAG_STALL[6],TCC_BUBBLE[6],TCC_TOO_MANY_EA_WRREQS_STALL[6],TCC_TAG_STALL[7],TCC_BUBBLE[7],TCC_TOO_MANY_EA_WRREQS_STALL[7],TCC_TAG_STALL[8],TCC_BUBBLE[8],TCC_TOO_MANY_EA_WRREQS_STALL[8],TCC_TAG_STALL[9],TCC_BUBBLE[9],TCC_TOO_MANY_EA_WRREQS_STALL[9],TCC_TAG_STALL[10],TCC_BUBBLE[10],TCC_TOO_MANY_EA_WRREQS_STALL[10],TCC_TAG_STALL[11],TCC_BUBBLE[11],TCC_TOO_MANY_EA_WRREQS_STALL[11],TCC_TAG_STALL[12],TCC_BUBBLE[12],TCC_TOO_MANY_EA_WRREQS_STALL[12],TCC_TAG_STALL[13],TCC_BUBBLE[13],TCC_TOO_MANY_EA_WRREQS_STALL[13],TCC_TAG_STALL[14],TCC_BUBBLE[14],TCC_TOO_MANY_EA_WRREQS_STALL[14],TCC_TAG_STALL[15],TCC_BUBBLE[15],TCC_TOO_MANY_EA_WRREQS_STALL[15],TCC_CYCLE_sum,CPC_ME1_BUSY_FOR_PACKET_DECODE,CPC_CPC_UTCL2IU_STALL,SPI_RA_WAVE_SIMD_FULL_CSN,SPI_RA_VGPR_SIMD_FULL_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
80,micro_tk(micro_globals) [clone .kd],2,0,214,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,86254885,16384,1555832868,85632826,0,6223688808,8290304,1081344,30050521.0,13631488.0,7176.0,205513720.0,0.0,205520896.0,5717,2243560,0,6589,2243602,0,5433,2243517,0,5109,2243533,0,4797,2243973,0,4578,2243927,0,6053,2243917,0,5743,2243933,0,5164,2244242,0,5899,2244236,0,5832,2244351,0,5503,2244345,0,5916,2244388,0,6023,2244399,0,7273,2244434,0,7037,2244433,0,345004992.0,3071403,0,0,578783310,21562812,21562812,3985543368523411,3985600689459556,3985600691168118,3985543371069934
81,micro_tk(micro_globals) [clone .kd],2,0,219,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87263888,16384,1579236479,86642343,0,6317306140,8290304,1081344,29566535.0,13631488.0,7176.0,205513720.0,0.0,205520896.0,66184,2137809,0,66959,2137942,0,66933,2137982,0,66477,2138018,0,86704,2138412,0,86306,2138499,0,87603,2138403,0,87159,2138404,0,67215,2139718,0,66742,2139630,0,87346,2139658,0,86800,2139600,0,88883,2138472,0,86767,2138466,0,89311,2138438,0,88166,2138421,0,349055168.0,3012179,0,0,590061669,21815948,21815948,3985543371661828,3985600691213705,3985600692941334,3985543374264524
82,micro_tk(micro_globals) [clone .kd],2,0,224,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,83842085,16384,1517457481,83246831,0,6070188908,8290304,1081344,25310020.0,13631488.0,7174.0,205513722.0,0.0,205520896.0,3780,2096130,0,4545,2096236,0,3788,2096108,0,4188,2096145,0,4642,2096269,0,4351,2096336,0,5366,2096349,0,5121,2096337,0,4011,2097001,0,4708,2097065,0,4246,2096916,0,4060,2096942,0,4034,2097046,0,3518,2097014,0,5060,2097046,0,3959,2097096,0,335355680.0,2878844,0,0,562454144,20959730,20959730,3985543374857070,3985600692987042,3985600694716835,3985543377458454
83,micro_tk(micro_globals) [clone .kd],2,0,229,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,85529437,16384,1549405215,85100549,0,6197980172,8290304,1081344,28129850.0,13631488.0,7188.0,205513708.0,0.0,205520896.0,156584,2053427,0,156541,2053384,0,156287,2053197,0,155713,2053193,0,131276,2053466,0,130366,2053409,0,131744,2053398,0,131065,2053361,0,134655,2054001,0,134808,2053946,0,134905,2053972,0,135029,2053928,0,153836,2054528,0,152985,2054577,0,155380,2054576,0,153989,2054582,0,342103552.0,2979869,0,0,577298171,21381472,21381472,3985543377982088,3985600694760849,3985600696489400,3985543380595479
84,micro_tk(micro_globals) [clone .kd],2,0,234,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,86444233,16384,1565387470,85897362,0,6261908060,8290304,1081344,29059456.0,13631488.0,7200.0,205513696.0,0.0,205520896.0,6273,2086091,0,6961,2086084,0,6929,2086214,0,6698,2086144,0,7482,2084757,0,6989,2084711,0,8822,2084885,0,8037,2084843,0,4433,2086450,0,5657,2086437,0,4538,2086565,0,5084,2086660,0,5408,2086793,0,5233,2086767,0,5893,2086796,0,6594,2086809,0,345764016.0,3017096,0,0,584664834,21610251,21610251,3985543381206112,3985600696539754,3985600698236017,3985543383840645
85,micro_tk(micro_globals) [clone .kd],2,0,239,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87490189,16384,1578702796,86706665,0,6315169640,8290304,1081344,29059361.0,13631488.0,7132.0,205513764.0,0.0,205520896.0,8983,2135389,0,9878,2135436,0,8955,2135433,0,8891,2135457,0,8917,2135188,0,7743,2135210,0,9410,2135217,0,8681,2135253,0,9420,2135481,0,9935,2135571,0,10336,2135463,0,9417,2135583,0,9309,2136633,0,8489,2136556,0,10079,2136555,0,9286,2136361,0,349945296.0,3107656,0,0,593373904,21871581,21871581,3985543384363488,3985600698296627,3985600700027061,3985543386992733
86,micro_tk(micro_globals) [clone .kd],2,0,244,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,88004789,16384,1586678412,87174483,0,6347073560,8290304,1081344,26596817.0,13631488.0,7128.0,205513768.0,0.0,205520896.0,46809,2111395,0,46594,2111380,0,46663,2111385,0,46179,2111309,0,46949,2110157,0,45565,2110083,0,48039,2110059,0,46488,2110071,0,47224,2110354,0,48107,2110346,0,47709,2110398,0,47541,2110346,0,47584,2110869,0,46714,2110749,0,49021,2110982,0,47971,2110826,0,352005248.0,3069455,0,0,599458787,22000328,22000328,3985543387553642,3985600700084585,3985600701806887,3985543390098062
87,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,248,41874,41874,67108864,512,0,0,12,4,32,64,0x0,0x7e437586ed00,9741497,1048576,592246829,9271075,0,2393927120,5242880,2097152,468410.0,2097152.0,58321.0,7091192.0,0.0,8388608.0,1451,65536,0,1533,65536,0,1490,65536,0,1544,65536,0,653,65536,0,1297,65536,0,1443,65536,0,1437,65536,0,1548,65536,0,1563,65536,0,1560,65536,0,1478,65536,0,630,65536,0,1368,65536,0,1428,65536,0,1515,65536,0,38952848.0,110400,0,9710828,0,2434553,2434553,3985543391143126,3985600701976097,3985600702158366,3985543391788920
88,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,249,41874,41874,67108864,512,0,0,12,4,32,64,0x0,0x7e437586ed00,12581938,1048576,662888066,10357117,0,2676550472,5242880,2097152,398412.0,2097152.0,58499.0,7116450.0,0.0,8388608.0,1865,65536,0,1980,65536,0,1993,65536,0,1803,65536,0,756,65536,0,1612,65536,0,1667,65536,0,1711,65536,0,1811,65536,0,1881,65536,0,1913,65536,0,1803,65536,0,814,65536,0,1636,65536,0,1704,65536,0,1755,65536,0,50316592.0,418162,0,11414877,0,3144787,3144787,3985543391641122,3985600702158366,3985600702345082,3985543392769900
89,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,250,41874,41874,16777216,256,0,0,16,0,32,64,0x0,0x7e430b260e40,13030337,262144,812241627,12077949,0,3254774676,0,0,244701.0,786432.0,111393.0,9645286.0,0.0,12582912.0,1114770,262144,0,893433,262144,0,790067,262144,0,839511,262144,0,572156,262144,0,538240,262144,0,487602,262144,0,435512,262144,0,1096947,262144,0,954929,262144,0,768324,262144,0,780513,262144,0,573177,262144,0,568730,262144,0,486741,262144,0,399237,262144,0,52108704.0,186006,0,19392085,0,3256794,3256794,3985543398829093,3985600708189447,3985600708376924,3985543399481878
90,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,251,41874,41874,16777216,256,0,0,12,4,32,64,0x0,0x7e738bc557c0,7309533,262144,471981947,6867689,0,1893771580,0,0,8146395.0,524288.0,53092.0,6253548.0,0.0,8388608.0,403479,131072,0,357820,131072,0,476196,131072,0,789117,131072,0,374872,131072,0,328279,131072,0,390672,131072,0,391978,131072,0,342475,131072,0,340269,131072,0,446202,131072,0,743417,131072,0,388743,131072,0,322584,131072,0,413961,131072,0,400496,131072,0,29226272.0,123551,0,10365193,0,1826642,1826642,3985543401221408,3985600709859793,3985600709970075,3985543401769839
91,__amd_rocclr_fillBufferAligned.kd,2,0,252,41874,41874,256,256,0,0,12,4,48,64,0x0,0x7e7b9196ba00,1248994,4,2928,4281,0,11792,13,11,0.0,2.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,194,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,193,0,0,184,0,0,231,0,0,203,0,0,0,0,0,204,0,0,0,0,0,165,0,0,4984944.0,273903,0,0,0,311559,311559,3985543401766494,3985600709970075,3985600709974121,3985543402745070
92,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,253,41874,41874,155648,512,2560,48,28,4,80,64,0x0,0x7e4374218380,17411885,2432,151684251,8077627,0,606792600,642500,267319,341915.0,267654.0,33073.0,3192503.0,304.0,4194996.0,1987,131074,0,2169,131072,0,2297,131074,0,2410,131074,0,1768,131074,0,1966,131074,0,1169,131072,0,2011,131072,0,1974,131072,0,2177,131072,0,2230,131072,0,2402,131072,0,1999,131072,0,2191,131072,0,1373,131072,0,2211,131072,0,69634384.0,2084699,0,0,0,4352149,4352149,3985543405007473,3985600712179056,3985600712307365,3985543405703822
93,__amd_rocclr_copyBuffer.kd,2,0,254,41874,41874,512,512,0,0,16,0,32,64,0x0,0x7e7b9196ba80,3927505,8,4293,6333,0,17364,8,40,0.0,8.0,1.0,7.0,0.0,8.0,180,0,0,208,0,0,0,0,0,0,0,0,186,0,0,171,0,0,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15697008.0,943169,0,0,0,981063,981063,3985543405548393,3985600712307365,3985600712311491,3985543406812781
94,__amd_rocclr_fillBufferAligned.kd,2,0,256,41874,41874,256,256,0,0,12,4,48,64,0x0,0x7e7b9196ba00,416449,4,3072,4341,0,12348,13,11,0.0,2.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,194,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,184,0,0,231,0,0,203,1,0,169,0,0,204,0,0,0,0,0,230,0,0,1652256.0,65153,0,0,0,103266,103266,3985543407197500,3985600712389486,3985600712391609,3985543408138340
95,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,257,41874,41874,155648,512,2560,48,28,4,80,64,0x0,0x7e4376517880,6164165,2432,107860423,5756517,0,431497164,642500,267319,634352.0,267654.0,33073.0,3021591.0,304.0,4194996.0,1077,131072,0,1813,131072,0,2029,131072,0,1855,131072,0,2095,131072,0,1684,131072,0,1949,131072,0,2079,131072,0,1041,131074,0,1843,131072,0,2053,131074,0,1871,131074,0,2167,131074,0,1746,131074,0,1974,131072,0,2110,131072,0,24643632.0,1509058,0,0,0,1540227,1540227,3985543410398259,3985600714392683,3985600714486261,3985543410918638
96,__amd_rocclr_copyBuffer.kd,2,0,258,41874,41874,512,512,0,0,16,0,32,64,0x0,0x7e7b9196ba80,2620521,8,3980,6369,0,16012,8,40,0.0,8.0,1.0,7.0,0.0,8.0,181,0,0,195,0,0,0,0,0,0,0,0,173,0,0,0,0,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10468256.0,616201,0,0,0,654266,654266,3985543410826502,3985600714486261,3985600714490146,3985543411986706
97,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,260,41874,41874,4194304,256,0,0,24,0,64,64,0x0,0x7e42fa4314c0,4033161,65536,223600960,3598853,0,895847136,393216,65536,6158724.0,524288.0,24880.0,4893786.0,0.0,5242880.0,86241,131072,0,228254,131072,0,108477,131072,0,211531,131072,0,142682,131072,0,346887,131072,0,176642,131072,0,392672,131072,0,87729,131072,0,190982,131072,0,97055,131072,0,181424,131072,0,148118,131072,0,348814,131072,0,185627,131072,0,371105,131072,0,16119600.0,152566,0,4275957,0,1007475,1007475,3985543416483802,3985600718231689,3985600718290015,3985543416984802
98,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,261,41874,41874,67108864,512,0,0,12,4,32,64,0x0,0x7e437586e700,13881997,1048576,778807465,11788955,0,3139062928,5242880,2097152,107300.0,2097152.0,76086.0,18871724.0,0.0,20971520.0,17851,32768,0,19141,32768,0,15007,32768,0,17066,32768,0,13638,32768,0,13081,32768,0,13910,32768,0,13868,32768,0,16625,32768,0,17349,32768,0,15181,32768,0,17061,32768,0,11905,32768,0,10729,32768,0,14397,32768,0,13824,32768,0,55514144.0,344079,0,15802154,0,3469634,3469634,3985543417001747,3985600718327190,3985600718505172,3985543418012701
99,__amd_rocclr_fillBufferAligned.kd,2,0,262,41874,41874,256,256,0,0,12,4,48,64,0x0,0x7e7b9196ba00,4963221,4,2942,4257,0,11876,13,11,0.0,2.0,2.0,0.0,0.0,2.0,0,0,0,0,0,0,195,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,188,0,0,234,0,0,206,0,0,0,0,0,208,1,0,0,0,0,165,0,0,19839856.0,1202118,0,0,0,1239991,1239991,3985543417432574,3985600718505172,3985600718509258,3985543419005849
100,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,263,41874,41874,155648,512,4608,80,36,4,80,64,0x0,0x7e42d9e2e7c0,22317701,2432,245476315,12981443,0,981961940,642500,1354611,1652748.0,529798.0,33073.0,7096390.0,304.0,8389357.0,515102,262146,0,627119,262146,0,964720,262146,0,998063,262146,0,403434,262146,0,404585,262146,0,974832,262144,0,642480,262144,0,514954,262146,0,594772,262145,0,911392,262146,0,1020488,262146,0,407209,262144,0,395142,262144,0,1066789,262144,0,579590,262144,0,89257248.0,3310369,0,0,0,5578578,5578578,3985543422126560,3985600722178233,3985600722381573,3985543422897579
101,__amd_rocclr_copyBuffer.kd,2,0,264,41874,41874,512,512,0,0,16,0,32,64,0x0,0x7e7b9196ba80,4115965,8,5407,9677,0,21820,8,40,0.0,16.0,1.0,15.0,0.0,16.0,182,0,0,208,0,0,0,0,0,0,0,0,186,0,0,170,0,0,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16450464.0,990179,0,0,0,1028154,1028154,3985543422625287,3985600722381573,3985600722387142,3985543424392338
102,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,266,41874,41874,256,128,0,0,20,4,64,64,0x0,0x7e437586ecc0,404605,4,6727,13539,0,27020,144,96,1402.0,32.0,4.0,83.0,0.0,128.0,444,2,0,379,2,0,399,2,0,443,2,0,389,2,0,211,2,0,402,2,0,401,2,0,439,2,0,375,2,0,397,2,0,425,2,0,384,2,0,173,2,0,377,2,0,353,2,0,1605584.0,65136,0,0,0,100349,100349,3985543424908691,3985600722520699,3985600722524144,3985543425715193
103,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,267,41874,41874,256,256,1536,48,28,4,80,64,0x0,0x7e4374218380,3252833,4,9297,9685,0,37244,179,14,35.0,5.0,1.0,30.0,1.0,65.0,193,2,0,207,2,0,179,2,0,183,2,0,204,2,0,170,2,0,0,2,0,179,2,0,177,2,0,197,2,0,240,2,0,178,2,0,169,2,0,178,2,0,189,2,0,199,2,0,12997376.0,774241,0,0,0,812336,812336,3985543425707762,3985600722529432,3985600722533878,3985543427087181
104,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,268,41874,41874,256,256,0,0,12,4,32,64,0x0,0x7e738bc557c0,646658,4,2989,4105,0,12068,28,2,0.0,2.0,1.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,204,0,0,181,0,0,2574160.0,97258,0,0,0,160885,160885,3985543427035715,3985600723361660,3985600723363583,3985543427943065
105,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,269,41874,41874,256,256,0,0,24,0,32,64,0x0,0x7e42d9869a40,359365,4,5052,5129,0,20312,180,1,0.0,2.0,1.0,0.0,1.0,2.0,186,0,0,211,0,0,180,0,0,0,0,0,214,1,0,223,0,0,174,0,0,183,0,0,178,0,0,183,0,0,177,0,0,178,0,0,193,0,0,200,0,0,174,0,0,182,0,0,1424208.0,51128,0,0,0,89013,89013,3985543435838062,3985600731048174,3985600731050938,3985543436306915
106,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,270,41874,41874,256,256,0,0,40,0,32,64,0x0,0x7e42d9869840,3322393,4,4467,4525,0,17968,180,2,0.0,3.0,1.0,0.0,1.0,3.0,0,0,0,0,0,0,194,0,0,210,0,0,172,0,0,211,0,0,228,1,0,168,0,0,178,0,0,184,0,0,177,0,0,191,0,0,169,0,0,167,0,0,171,0,0,165,0,0,13275072.0,792252,0,0,0,829692,829692,3985543436319293,3985600731075975,3985600731078419,3985543437771879
107,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,271,41874,41874,256,256,0,0,36,4,80,64,0x0,0x7e42d9247fc0,347263,4,3541,4161,0,14228,180,0,0.0,3.0,1.0,0.0,1.0,3.0,244,1,0,181,0,0,180,1,0,183,0,0,173,0,0,170,0,0,174,0,0,168,0,0,197,0,0,189,0,0,177,0,0,210,0,0,0,0,0,0,0,0,170,0,0,0,0,0,1386832.0,48513,0,0,0,86677,86677,3985543441860231,3985600735713880,3985600735716284,3985543442306991
108,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,272,41874,41874,256,256,0,0,24,0,32,64,0x0,0x7e42d9869a40,3069033,4,4943,5017,0,19900,180,1,0.0,2.0,1.0,0.0,1.0,2.0,185,0,0,196,0,0,179,0,0,0,0,0,215,0,0,225,0,0,208,1,0,172,0,0,178,0,0,184,0,0,178,0,0,180,0,0,195,0,0,201,0,0,174,0,0,182,0,0,12261856.0,729044,0,0,0,766366,766366,3985543442341652,3985600735761751,3985600735764435,3985543443906815
109,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,273,41874,41874,256,256,0,0,36,4,80,64,0x0,0x7e42d8e53a80,361973,4,4626,5237,0,18620,180,0,0.0,3.0,1.0,0.0,1.0,3.0,180,0,0,181,0,0,179,0,0,183,0,0,172,1,0,0,0,0,175,0,0,169,0,0,0,0,0,0,0,0,194,1,0,183,0,0,197,0,0,167,0,0,171,0,0,204,0,0,1434592.0,51498,0,0,0,89662,89662,3985543449331501,3985600741733395,3985600741736319,3985543449783699
110,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,274,41874,41874,256,256,512,0,8,0,32,64,0x0,0x7e42d8a8eec0,350845,4,3440,3965,0,13876,159,0,0.0,2.0,1.0,0.0,1.0,2.0,0,0,0,0,0,0,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,194,0,0,202,0,0,215,0,0,169,0,0,167,0,0,171,0,0,0,0,0,1390176.0,49425,0,0,0,86886,86886,3985543457952300,3985600749470033,3985600749472316,3985543458391769
