Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,10,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12704022,1016661152,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,830161,0,131072,131072,830040,0,131072,131072,829985,0,131072,131072,829829,0,131072,131072,830135,0,131072,131072,830062,0,131072,131072,830039,0,131072,131072,829937,0,131072,131072,829981,0,131072,131072,829844,0,131072,131072,830068,0,131072,131072,829919,0,131072,131072,830141,0,131072,131072,830065,0,131072,131072,830076,0,131072,131072,829912,0,131072,131072,1299441,4748,0,16832115,12396960,19479,17311716,17311716,3985519493287205,3985600574918242,3985600576577090,3985519501931448
11,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,11,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12734784,1018513456,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,832313,0,131072,131072,832437,0,131072,131072,832401,0,131072,131072,832478,0,131072,131072,832227,0,131072,131072,832295,0,131072,131072,832316,0,131072,131072,832455,0,131072,131072,832265,0,131072,131072,832304,0,131072,131072,832414,0,131072,131072,832390,0,131072,131072,832415,0,131072,131072,832540,0,131072,131072,832487,0,131072,131072,832547,0,131072,131072,1353931,4905,0,17343366,12440088,25925,17836369,17836369,3985519493817589,3985600576577090,3985600578183701,3985519504086713
12,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,12,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12704585,1016150460,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,898516,0,131072,131072,898824,0,131072,131072,898222,0,131072,131072,898248,0,131072,131072,898627,0,131072,131072,898773,0,131072,131072,897971,0,131072,131072,898197,0,131072,131072,898424,0,131072,131072,898585,0,131072,131072,898180,0,131072,131072,898425,0,131072,131072,898593,0,131072,131072,898889,0,131074,131074,898104,0,131072,131072,898296,0,131072,131072,1477679,5762,0,17932173,12714242,57080,18466810,18466810,3985519494697639,3985600578183701,3985600579757224,3985519506316658
13,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,13,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12719715,1017686844,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,850314,0,131072,131072,850339,0,131072,131072,850761,0,131072,131072,850618,0,131072,131072,850417,0,131072,131072,850454,0,131072,131072,850868,0,131072,131072,850796,0,131072,131072,850606,0,131072,131072,850642,0,131072,131072,851040,0,131072,131072,851005,0,131072,131072,850371,0,131072,131072,850503,0,131072,131072,850878,0,131072,131072,850786,0,131072,131072,1288438,5192,0,17250181,12948106,28610,17801226,17801226,3985519495198799,3985600579757224,3985600581308673,3985519508813929
14,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,14,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12720419,1017759356,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,825381,0,131072,131072,825420,0,131072,131072,825390,0,131072,131072,825465,0,131072,131072,825492,0,131072,131072,825576,0,131072,131072,825510,0,131072,131072,825551,0,131072,131072,825353,0,131072,131072,825453,0,131072,131072,825464,0,131072,131072,825491,0,131072,131072,825491,0,131072,131072,825552,0,131072,131072,825484,0,131072,131072,825570,0,131072,131072,1347953,4812,0,17121835,12431191,18694,17636383,17636383,3985519495695133,3985600581308673,3985600582829838,3985519510986369
15,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,15,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12730984,1018546196,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,822058,0,131072,131072,822171,0,131072,131072,822105,0,131072,131072,822127,0,131072,131072,822126,0,131072,131072,822314,0,131072,131072,822086,0,131072,131072,822121,0,131072,131072,822060,0,131072,131072,822215,0,131072,131072,822156,0,131072,131072,822134,0,131072,131072,822138,0,131072,131072,822223,0,131072,131072,822125,0,131072,131072,822161,0,131072,131072,1251241,4908,0,16604520,12443953,27018,17124209,17124209,3985519496213108,3985600582829838,3985600584342270,3985519513085781
16,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,16,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12706303,1016644556,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,829809,0,131072,131072,830034,0,131072,131072,829827,0,131072,131072,829844,0,131072,131072,829801,0,131072,131072,829952,0,131072,131072,829769,0,131072,131072,829803,0,131072,131072,829692,0,131072,131072,829934,0,131072,131072,829830,0,131072,131072,829867,0,131072,131072,829918,0,131072,131072,830118,0,131072,131072,829857,0,131072,131072,829948,0,131072,131072,1435748,5086,0,17486877,12427028,20044,18019795,18019795,3985519497058097,3985600584342270,3985600585816646,3985519515295186
17,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,17,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12684596,1014871124,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,835307,0,131072,131072,835305,0,131072,131072,835142,0,131072,131072,835153,0,131072,131072,835081,0,131072,131072,835130,0,131072,131072,835079,0,131072,131072,835074,0,131072,131072,835051,0,131072,131072,835109,0,131072,131072,835031,0,131072,131072,835094,0,131072,131072,835187,0,131072,131072,835207,0,131072,131072,835104,0,131072,131072,835086,0,131072,131072,1510775,5259,0,17964785,12442193,18598,18482504,18482504,3985519497552377,3985600585816646,3985600587279205,3985519517836952
18,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,18,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12724068,1017915932,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,837786,0,131072,131072,837729,0,131072,131072,837917,0,131072,131072,837665,0,131072,131072,837812,0,131072,131072,837641,0,131072,131072,837668,0,131072,131072,837510,0,131072,131072,837570,0,131072,131072,837431,0,131072,131072,837451,0,131072,131072,837275,0,131072,131072,837840,0,131072,131072,837764,0,131072,131072,837881,0,131072,131072,837804,0,131072,131072,1337390,4926,0,17162518,12489573,21926,17693516,17693516,3985519498031105,3985600587279205,3985600588722455,3985519520006468
19,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,19,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12730095,1018266296,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,834501,0,131072,131072,834502,0,131072,131072,834524,0,131072,131072,834524,0,131072,131072,834500,0,131072,131072,834536,0,131072,131072,834576,0,131072,131072,834602,0,131072,131072,834557,0,131072,131072,834562,0,131072,131072,834592,0,131072,131072,834672,0,131072,131072,834668,0,131072,131072,834748,0,131072,131072,834658,0,131072,131072,834697,0,131072,131072,1467689,5206,0,17555826,12467480,21264,18114205,18114205,3985519498563011,3985600588722455,3985600590164863,3985519522321629
20,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,20,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12705218,1016236568,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,840345,0,131072,131072,840422,0,131072,131072,840365,0,131072,131072,840308,0,131072,131072,840146,0,131072,131072,840205,0,131072,131072,840213,0,131072,131072,840180,0,131072,131072,839990,0,131072,131072,840134,0,131072,131072,840130,0,131072,131072,840078,0,131072,131072,840409,0,131072,131072,840494,0,131072,131072,840464,0,131072,131072,840447,0,131072,131072,1407158,5259,0,17415813,12442324,19323,17935374,17935374,3985519499417434,3985600590164863,3985600591581314,3985519524782906
21,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,21,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12746727,1019719568,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,832056,0,131072,131072,832053,0,131072,131072,832563,0,131072,131072,832460,0,131072,131072,832118,0,131072,131072,832135,0,131072,131072,832076,0,131072,131072,832034,0,131072,131072,831899,0,131072,131072,831935,0,131072,131072,832105,0,131072,131072,832059,0,131072,131072,832123,0,131072,131072,832199,0,131072,131072,832564,0,131072,131072,832536,0,131072,131072,1407129,5129,0,17321108,12484400,21178,17822512,17822512,3985519499908399,3985600591581314,3985600592985666,3985519527078929
22,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,22,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12703812,1016238420,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,834469,0,131072,131072,834445,0,131072,131072,834641,0,131072,131072,834594,0,131072,131072,834583,0,131072,131072,834529,0,131072,131072,834734,0,131072,131072,834680,0,131072,131072,834395,0,131072,131072,834314,0,131072,131072,834678,0,131072,131072,834675,0,131072,131072,834516,0,131072,131072,834529,0,131072,131072,834689,0,131072,131072,834671,0,131072,131072,1371966,5226,0,17084804,12483789,19879,17608697,17608697,3985519500392414,3985600592985666,3985600594392983,3985519529330436
23,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,23,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12716633,1017414020,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,851669,0,131072,131072,851702,0,131072,131072,852135,0,131072,131072,852111,0,131072,131072,852029,0,131072,131072,852030,0,131072,131072,852264,0,131072,131072,852276,0,131072,131072,851983,0,131072,131072,851970,0,131072,131072,852344,0,131072,131072,852267,0,131072,131072,851829,0,131072,131072,851843,0,131072,131072,852181,0,131072,131072,852121,0,131072,131072,1451196,5258,0,17753050,12466971,23897,18231056,18231056,3985519501345853,3985600594392983,3985600595785959,3985519531750813
24,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,24,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12716931,1017390900,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,851575,0,131072,131072,851832,0,131072,131072,851882,0,131072,131072,852019,0,131072,131072,851442,0,131072,131072,851823,0,131072,131072,851926,0,131072,131072,852175,0,131072,131072,851387,0,131072,131072,851774,0,131072,131072,851979,0,131072,131072,852186,0,131072,131072,851770,0,131072,131072,851961,0,131072,131072,851976,0,131072,131072,852182,0,131072,131072,1372255,5020,0,17426182,12491283,27450,17882544,17882544,3985519501853513,3985600595785959,3985600597184383,3985519534054206
25,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,25,40886,40886,303104,256,64000,0,128,352,112,64,0x0,0x7de5cf217980,4736,62952832,12713961,1017165180,0,0,47616,0,0.0,217628672.0,0.0,265216.0,870514688.0,870514688.0,853540864.0,16973824.0,843407,0,131072,131072,843408,0,131072,131072,843345,0,131072,131072,843217,0,131072,131072,843318,0,131072,131072,843372,0,131072,131072,843242,0,131072,131072,843186,0,131072,131072,843348,0,131072,131072,843349,0,131072,131072,843284,0,131072,131072,843187,0,131072,131072,843644,0,131072,131072,843586,0,131072,131072,843391,0,131072,131072,843384,0,131072,131072,1357395,5057,0,17211407,12506447,18403,17725552,17725552,3985519502337018,3985600597184383,3985600598575156,3985519536197363
