Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,10,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,89378073,7148608236,56832,265216,13336576,14252800,0,337635701.0,13601792.0,453736675.0,234601234.0,632310281.0,462467767.0,1072816.0,6794507.0,17977629,4658272,3760381,897941,17977629,4658256,3760383,897889,17977629,4658112,3760087,898051,17977629,4658096,3760155,897996,17977629,4658240,3760445,897824,17977629,4658240,3760417,897832,17977629,4658704,3760937,897802,17977629,4658288,3760556,897751,17977629,4658272,3760547,897774,17977629,4658256,3760501,897767,17977629,4658112,3760508,897633,17977629,4658096,3760487,897670,17977629,4658240,3760337,897937,17977629,4658240,3760314,897936,17977629,4658704,3760694,898042,17977629,4658288,3760332,897975,17977629,0,17977629,8455,71910516,66502444,16628617,3985537205714481,3985600574918242,3985600576577090,3985537214407657
11,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,11,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,87735463,7017006368,56832,265216,13336576,14252800,0,339142816.0,13601792.0,456889224.0,237729220.0,634099670.0,465552962.0,1133781.0,5520443.0,17721594,4658272,3756156,902171,17721594,4658255,3755931,902337,17721594,4658112,3756120,902001,17721594,4658096,3755862,902262,17721594,4658240,3755918,902359,17721594,4658240,3755787,902481,17721594,4658304,3756106,902238,17721594,4658648,3756276,902393,17721594,4658272,3756047,902275,17721594,4658256,3755913,902354,17721594,4658112,3755976,902144,17721594,4658096,3755817,902311,17721594,4658240,3756158,902125,17721594,4658240,3755940,902333,17721594,4658304,3756224,902115,17721594,4658688,3756366,902341,17721594,0,17721594,8031,70886376,66690814,16675769,3985537206217214,3985600576577090,3985600578183701,3985537216550193
12,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,12,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,116284794,9301176304,56832,265216,13336576,14252800,0,392984177.0,13601792.0,527385120.0,308404572.0,661533535.0,535543734.0,1177157.0,4985330.0,18106436,4658272,3765316,893004,18106436,4658256,3765253,893015,18106436,4658112,3765281,892854,18106436,4658096,3765152,892997,18106436,4658240,3765264,893013,18106436,4658240,3765165,893083,18106436,4658304,3765267,893073,18106436,4658688,3765619,893090,18106436,4658272,3765185,893127,18106436,4658256,3765096,893170,18106436,4658112,3765090,893044,18106436,4658096,3764964,893179,18106436,4658240,3765189,893083,18106436,4658240,3765181,893070,18106436,4658304,3765373,892966,18106436,4658688,3765690,893015,18106436,0,18106436,8603,72425744,69578564,17401392,3985537207112827,3985600578183701,3985600579757224,3985537218737075
13,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,13,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,87609800,7007099484,56832,265216,13336576,14252800,0,337955334.0,13601792.0,459036554.0,239831271.0,633372741.0,467846108.0,1163775.0,5052481.0,17843875,4658672,3766672,892046,17843875,4658256,3766109,892163,17843875,4658112,3766270,891852,17843875,4658096,3766098,892028,17843875,4658240,3766350,891933,17843875,4658240,3766132,892138,17843875,4658304,3766539,891802,17843875,4658288,3766399,891908,17843875,4658672,3766853,891866,17843875,4658256,3766314,891951,17843875,4658112,3766483,891637,17843875,4658096,3766374,891756,17843875,4658240,3766106,892183,17843875,4658240,3765954,892315,17843875,4658304,3766418,891914,17843875,4658288,3766198,892110,17843875,0,17843875,8292,71375500,66614294,16656726,3985537207619226,3985600579757224,3985600581308673,3985537220944587
14,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,14,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,95673369,7652140736,56832,265216,13336576,14252800,0,352331070.0,13601792.0,469469966.0,250287787.0,650477885.0,478286189.0,1115724.0,6677329.0,17972532,4658672,3747006,911713,17972532,4658256,3746600,911670,17972532,4658112,3746660,911476,17972532,4658096,3746707,911438,17972532,4658240,3746032,912245,17972532,4658240,3746186,912064,17972532,4658304,3746665,911681,17972532,4658288,3746751,911558,17972532,4658672,3746558,912161,17972532,4658256,3746203,912065,17972532,4658112,3746626,911508,17972532,4658096,3746672,911478,17972532,4658240,3746613,911668,17972532,4658240,3746660,911592,17972532,4658304,3746826,911518,17972532,4658288,3746859,911448,17972532,0,17972532,9419,71890128,68414834,17106772,3985537208218221,3985600581308673,3985600582829838,3985537223290122
15,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,15,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,81965881,6555530192,56832,265216,13336576,14252800,0,331743976.0,13601792.0,443336512.0,224127500.0,631906734.0,452131470.0,1149216.0,4919371.0,17922720,4658272,3762303,896024,17922720,4658656,3762703,895968,17922720,4658112,3761829,896291,17922720,4658096,3761805,896320,17922720,4658240,3762060,896217,17922720,4658240,3762133,896134,17922720,4658304,3761864,896475,17922720,4658288,3761930,896377,17922720,4658272,3762193,896131,17922720,4658656,3762595,896076,17922720,4658112,3761930,896191,17922720,4658096,3761841,896287,17922720,4658240,3762416,895867,17922720,4658240,3762392,895881,17922720,4658304,3762177,896165,17922720,4658288,3762101,896208,17922720,0,17922720,7300,71690880,66459972,16618000,3985537208740753,3985600582829838,3985600584342270,3985537225753262
16,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,16,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,85506966,6838864864,56832,265216,13336576,14252800,0,333945834.0,13601792.0,451119534.0,231900068.0,632018908.0,459979870.0,1142289.0,5745909.0,17397772,4658272,3770720,887595,17397772,4658656,3770921,887749,17397772,4658112,3770373,887762,17397772,4658096,3770219,887922,17397772,4658240,3770491,887786,17397772,4658240,3770295,887955,17397772,4658304,3770524,887822,17397772,4658288,3770290,888018,17397772,4658272,3770626,887695,17397772,4658656,3770785,887884,17397772,4658112,3770298,887837,17397772,4658096,3770142,888012,17397772,4658240,3770717,887563,17397772,4658240,3770553,887696,17397772,4658304,3770521,887822,17397772,4658288,3770411,887895,17397772,0,17397772,7602,69591088,66471782,16620948,3985537209497391,3985600584342270,3985600585816646,3985537227952552
17,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,17,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,102912092,8231281108,56832,265216,13336576,14252800,0,367831463.0,13601792.0,484644715.0,265449880.0,666284708.0,493415104.0,1156184.0,5010867.0,18213195,4658272,3761877,896444,18213195,4658256,3761721,896548,18213195,4658472,3762182,896299,18213195,4658096,3761677,896449,18213195,4658240,3762164,896117,18213195,4658240,3762012,896261,18213195,4658304,3762384,895954,18213195,4658288,3762269,896040,18213195,4658272,3762185,896135,18213195,4658256,3762090,896177,18213195,4658512,3762547,895974,18213195,4658096,3762081,896054,18213195,4658240,3761797,896492,18213195,4658240,3761701,896570,18213195,4658304,3761886,896455,18213195,4658288,3761880,896426,18213195,0,18213195,8558,72852780,70078698,17522860,3985537209982738,3985600585816646,3985600587279205,3985537230361882
18,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,18,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,85569307,6843717216,56832,265216,13336576,14252800,0,332479415.0,13601792.0,445983471.0,226809763.0,630919827.0,454826582.0,1073805.0,6382686.0,17761070,4658272,3752278,906041,17761070,4658256,3752169,906100,17761070,4658512,3752479,906056,17761070,4658096,3752006,906143,17761070,4658240,3752313,905964,17761070,4658240,3752245,906005,17761070,4658304,3752151,906192,17761070,4658288,3752083,906226,17761070,4658272,3752284,906036,17761070,4658256,3752137,906132,17761070,4658512,3752374,906159,17761070,4658096,3751789,906363,17761070,4658240,3752187,906095,17761070,4658240,3752142,906108,17761070,4658304,3752229,906118,17761070,4658288,3752110,906200,17761070,0,17761070,8640,71044280,66356100,16592160,3985537210470469,3985600587279205,3985600588722455,3985537232853975
19,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,19,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,86725894,6936167280,56832,265216,13336576,14252800,0,336121823.0,13601792.0,453871461.0,234665981.0,632416607.0,462679244.0,1142551.0,5404856.0,17468043,4658272,3766198,892116,17468043,4658255,3766154,892120,17468043,4658112,3765878,892243,17468043,4658536,3766280,892286,17468043,4658240,3766287,892003,17468043,4658240,3766270,892001,17468043,4658304,3766152,892187,17468043,4658288,3766157,892152,17468043,4658272,3766196,892120,17468043,4658256,3766236,892037,17468043,4658112,3765918,892205,17468043,4658496,3766287,892246,17468043,4658240,3766118,892167,17468043,4658240,3766109,892166,17468043,4658304,3766062,892272,17468043,4658288,3766063,892246,17468043,0,17468043,7295,69872172,66513642,16631451,3985537211007532,3985600588722455,3985600590164863,3985537235197598
20,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,20,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,85923744,6871784780,56832,265216,13336576,14252800,0,336036095.0,13601792.0,452159411.0,232969817.0,632716732.0,460944574.0,1160840.0,5019316.0,18202441,4658272,3755776,902545,18202441,4658256,3755653,902617,18202441,4658112,3755922,902214,18202441,4658496,3756031,902512,18202441,4658240,3755500,902776,18202441,4658240,3755414,902834,18202441,4658304,3755661,902686,18202441,4658288,3755457,902851,18202441,4658272,3755441,902873,18202441,4658256,3755319,902947,18202441,4658112,3755530,902605,18202441,4658496,3755636,902914,18202441,4658240,3755642,902639,18202441,4658240,3755500,902752,18202441,4658304,3755786,902556,18202441,4658288,3755613,902695,18202441,0,18202441,7972,72809764,66545206,16639706,3985537211695208,3985600590164863,3985600591581314,3985537237710942
21,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,21,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,87385438,6989202036,56832,265216,13336576,14252800,0,337097441.0,13601792.0,454586545.0,235389947.0,632943608.0,463367789.0,1121995.0,5459679.0,17930752,4658672,3765954,892762,17930752,4658256,3765608,892663,17930752,4658112,3765896,892226,17930752,4658096,3765908,892213,17930752,4658240,3765760,892520,17930752,4658240,3765867,892407,17930752,4658304,3766140,892198,17930752,4658288,3766149,892159,17930752,4658672,3766393,892332,17930752,4658256,3766045,892223,17930752,4658112,3766078,892044,17930752,4658096,3766119,892015,17930752,4658240,3765647,892638,17930752,4658240,3765739,892538,17930752,4658304,3766148,892189,17930752,4658288,3766179,892128,17930752,0,17930752,8315,71723008,66569108,16645435,3985537212191021,3985600591581314,3985600592985666,3985537239964803
22,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,22,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,93644649,7489726380,56832,265216,13336576,14252800,0,351577945.0,13601792.0,468396203.0,249202916.0,650547111.0,477234581.0,1139534.0,5117182.0,18629719,4658672,3757282,901432,18629719,4658256,3756760,901515,18629719,4658112,3756571,901563,18629719,4658096,3756381,901763,18629719,4658240,3756940,901335,18629719,4658240,3756815,901434,18629719,4658304,3757010,901333,18629719,4658288,3756915,901392,18629719,4658712,3757463,901287,18629719,4658256,3756801,901473,18629719,4658112,3756826,901310,18629719,4658096,3756736,901413,18629719,4658240,3756917,901361,18629719,4658240,3756791,901459,18629719,4658304,3756891,901446,18629719,4658288,3756739,901570,18629719,0,18629719,8306,74518876,68422122,17108576,3985537212679903,3985600592985666,3985600594392983,3985537242387212
23,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,23,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,82534300,6600793092,56832,265216,13336576,14252800,0,331057215.0,13601792.0,442366090.0,223160662.0,632277600.0,451248561.0,1122358.0,6015254.0,17732831,4658272,3760346,897976,17732831,4658656,3760789,897883,17732831,4658112,3760179,897943,17732831,4658096,3760201,897919,17732831,4658240,3760328,897953,17732831,4658240,3760415,897857,17732831,4658304,3760351,897990,17732831,4658288,3760430,897879,17732831,4658272,3760531,897789,17732831,4658616,3760913,897719,17732831,4658112,3760288,897832,17732831,4658096,3760297,897833,17732831,4658240,3760530,897752,17732831,4658240,3760583,897687,17732831,4658304,3760341,898002,17732831,4658288,3760415,897891,17732831,0,17732831,7159,70931324,66499008,16627683,3985537213203247,3985600594392983,3985600595785959,3985537244947676
24,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,24,41627,41627,303104,256,64000,0,128,352,112,64,0x0,0x719db6817980,13601792,87942007,7033593860,56832,265216,13336576,14252800,0,337526569.0,13601792.0,456974766.0,237793136.0,633240415.0,465736381.0,1145453.0,5471760.0,17663836,4658272,3765223,893092,17663836,4658656,3765386,893287,17663836,4658112,3765192,892942,17663836,4658096,3764940,893205,17663836,4658240,3765221,893059,17663836,4658240,3765080,893170,17663836,4658304,3765400,892940,17663836,4658288,3765175,893131,17663836,4658272,3765334,892978,17663836,4658696,3765559,893152,17663836,4658112,3765216,892918,17663836,4658096,3764969,893184,17663836,4658240,3765101,893176,17663836,4658240,3764873,893377,17663836,4658304,3765239,893102,17663836,4658288,3765021,893288,17663836,0,17663836,11768,70655344,66600370,16653504,3985537214098860,3985600595785959,3985600597184383,3985537247257860
