Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TD_COALESCABLE_WAVEFRONT_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCC_EA0_ATOMIC[0],TCC_EA0_RDREQ_LEVEL[0],TCC_EA0_WRREQ_LEVEL[0],TCC_EA0_ATOMIC_LEVEL[0],TCC_EA0_ATOMIC[1],TCC_EA0_RDREQ_LEVEL[1],TCC_EA0_WRREQ_LEVEL[1],TCC_EA0_ATOMIC_LEVEL[1],TCC_EA0_ATOMIC[2],TCC_EA0_RDREQ_LEVEL[2],TCC_EA0_WRREQ_LEVEL[2],TCC_EA0_ATOMIC_LEVEL[2],TCC_EA0_ATOMIC[3],TCC_EA0_RDREQ_LEVEL[3],TCC_EA0_WRREQ_LEVEL[3],TCC_EA0_ATOMIC_LEVEL[3],TCC_EA0_ATOMIC[4],TCC_EA0_RDREQ_LEVEL[4],TCC_EA0_WRREQ_LEVEL[4],TCC_EA0_ATOMIC_LEVEL[4],TCC_EA0_ATOMIC[5],TCC_EA0_RDREQ_LEVEL[5],TCC_EA0_WRREQ_LEVEL[5],TCC_EA0_ATOMIC_LEVEL[5],TCC_EA0_ATOMIC[6],TCC_EA0_RDREQ_LEVEL[6],TCC_EA0_WRREQ_LEVEL[6],TCC_EA0_ATOMIC_LEVEL[6],TCC_EA0_ATOMIC[7],TCC_EA0_RDREQ_LEVEL[7],TCC_EA0_WRREQ_LEVEL[7],TCC_EA0_ATOMIC_LEVEL[7],TCC_EA0_ATOMIC[8],TCC_EA0_RDREQ_LEVEL[8],TCC_EA0_WRREQ_LEVEL[8],TCC_EA0_ATOMIC_LEVEL[8],TCC_EA0_ATOMIC[9],TCC_EA0_RDREQ_LEVEL[9],TCC_EA0_WRREQ_LEVEL[9],TCC_EA0_ATOMIC_LEVEL[9],TCC_EA0_ATOMIC[10],TCC_EA0_RDREQ_LEVEL[10],TCC_EA0_WRREQ_LEVEL[10],TCC_EA0_ATOMIC_LEVEL[10],TCC_EA0_ATOMIC[11],TCC_EA0_RDREQ_LEVEL[11],TCC_EA0_WRREQ_LEVEL[11],TCC_EA0_ATOMIC_LEVEL[11],TCC_EA0_ATOMIC[12],TCC_EA0_RDREQ_LEVEL[12],TCC_EA0_WRREQ_LEVEL[12],TCC_EA0_ATOMIC_LEVEL[12],TCC_EA0_ATOMIC[13],TCC_EA0_RDREQ_LEVEL[13],TCC_EA0_WRREQ_LEVEL[13],TCC_EA0_ATOMIC_LEVEL[13],TCC_EA0_ATOMIC[14],TCC_EA0_RDREQ_LEVEL[14],TCC_EA0_WRREQ_LEVEL[14],TCC_EA0_ATOMIC_LEVEL[14],TCC_EA0_ATOMIC[15],TCC_EA0_RDREQ_LEVEL[15],TCC_EA0_WRREQ_LEVEL[15],TCC_EA0_ATOMIC_LEVEL[15],CPC_CPC_UTCL2IU_BUSY,CPC_CPC_UTCL2IU_IDLE,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,10,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37088838,2967647836,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,333914181,29654413,0,0,344850234,30914882,0,0,345999090,30718663,0,0,347988018,31219194,0,0,350728419,30795530,0,0,346721420,30644197,0,0,368217910,32400776,0,0,354685467,31713055,0,0,332329121,29633594,0,0,345069777,30806293,0,0,345934012,30653690,0,0,347979044,31296436,0,0,350778298,30778624,0,0,346716520,30672489,0,0,368045644,32382672,0,0,354526869,31663382,0,5285,17234241,8326,12364468,0,3985525402392227,3985600574918242,3985600576577090,3985525410835825
11,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,11,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37091696,2967806699,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,337235621,29232277,0,0,348143241,30453111,0,0,349293364,30324042,0,0,351094509,30793864,0,0,353860657,30639683,0,0,349807832,30528789,0,0,371366974,32114353,0,0,357557692,31513260,0,0,335691486,29110445,0,0,348167995,30429702,0,0,349108280,30239163,0,0,351100700,30585862,0,0,353826202,30190403,0,0,349807700,30125434,0,0,371062157,31887393,0,0,357243478,30998618,0,4876,17096537,6891,12376881,0,3985525402856443,3985600576577090,3985600578183701,3985525412839365
12,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,12,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37101342,2968106885,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,361463102,32006968,0,0,372631095,33213216,0,0,373921457,33119216,0,0,376095166,33708853,0,0,378420512,33184488,0,0,374438647,33208283,0,0,396664438,34601677,0,0,382759332,34176785,0,0,359969115,31843026,0,0,372732369,32986468,0,0,374061656,32994606,0,0,376262003,33421285,0,0,378632120,32941862,0,0,374417703,33150554,0,0,396541776,34298999,0,0,382499045,33881194,0,5184,17757280,7534,12414283,0,3985525403643176,3985600578183701,3985600579757224,3985525414881924
13,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,13,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37106656,2968375171,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,373749685,34200281,0,0,384845079,35250258,0,0,386143743,35322654,0,0,388214073,35920881,0,0,390647405,35171113,0,0,386793590,35223651,0,0,409237819,36550872,0,0,395016669,36174493,0,0,371993140,33966522,0,0,384923576,35121100,0,0,386173841,35135664,0,0,388265084,35560957,0,0,390498741,35200137,0,0,386561014,35185545,0,0,408863135,36548092,0,0,394624812,36110977,0,4815,17751827,8094,12432495,0,3985525404197044,3985600579757224,3985600581308673,3985525416940746
14,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,14,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37074498,2968092975,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,370251694,33254330,0,0,382371754,34252845,0,0,383051756,34385346,0,0,385258540,34779552,0,0,387342530,34464461,0,0,383993100,34448238,0,0,405794306,35811070,0,0,391951800,35383891,0,0,368834668,33215877,0,0,382618111,34315795,0,0,382948603,34481019,0,0,385153384,34949055,0,0,387494583,34334828,0,0,384010092,34346909,0,0,405742025,35613571,0,0,391888448,35167884,0,4853,17874724,7974,12436844,0,3985525404655161,3985600581308673,3985600582829838,3985525419002463
15,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,15,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37090887,2967460634,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,375219963,34963955,0,0,386970450,36087845,0,0,388178754,36168944,0,0,390187206,36565665,0,0,392585532,36145075,0,0,388764850,36201059,0,0,411019482,37518620,0,0,397070780,37209263,0,0,373697585,34908915,0,0,387149276,36217246,0,0,388184988,36335258,0,0,390303475,36748775,0,0,392435483,36004520,0,0,388685723,36161260,0,0,410781333,37412991,0,0,396711186,37027022,0,4942,17105130,6929,12460731,0,3985525405101341,3985600582829838,3985600584342270,3985525421021877
16,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,16,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37070490,2967999805,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,376925683,34716779,0,0,388638623,35859098,0,0,390230155,36018547,0,0,392116438,36407207,0,0,394349689,35940709,0,0,390603684,35952072,0,0,412971298,37157186,0,0,398564285,36740881,0,0,375369715,34862469,0,0,388803940,35865593,0,0,390054334,36052445,0,0,392095025,36573430,0,0,394264050,35864799,0,0,390536143,36016491,0,0,412794557,37090097,0,0,398471792,36645248,0,5016,17335781,8174,12456593,0,3985525405861254,3985600584342270,3985600585816646,3985525423054040
17,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,17,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37097766,2968450100,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,385557681,35404441,0,0,397596683,36465224,0,0,399312058,36536308,0,0,401389102,37010064,0,0,402800024,36366712,0,0,399481322,36476248,0,0,421970498,37821577,0,0,408121940,37356831,0,0,384022762,35195652,0,0,397754664,36334995,0,0,399237486,36411014,0,0,401352492,36855045,0,0,402598692,36123695,0,0,399263881,36095239,0,0,421663662,37707474,0,0,407817757,37133720,0,5113,17701861,8532,12468599,0,3985525406348664,3985600585816646,3985600587279205,3985525425122126
18,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,18,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37093715,2968062238,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,461085489,36708248,0,0,472922508,38066538,0,0,485562770,37891913,0,0,485512839,38479250,0,0,487704033,37861711,0,0,484634951,37923363,0,0,509077462,39219989,0,0,494116454,38957303,0,0,465871715,36816668,0,0,479680089,38307938,0,0,485143498,37974746,0,0,486481588,38626415,0,0,479515637,37686797,0,0,476209967,37784474,0,0,509477967,39115528,0,0,493020709,38789569,0,5202,18340865,8939,12477209,0,3985525406786361,3985600587279205,3985600588722455,3985525427396086
19,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,19,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37091074,2967893635,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,350483400,34854767,0,0,361325763,36165712,0,0,362509913,36143415,0,0,364263932,36580914,0,0,367155360,35904818,0,0,363084437,36196814,0,0,385365292,37457667,0,0,371413676,37124820,0,0,349151504,34571055,0,0,361614512,35789857,0,0,362744637,36046845,0,0,364636995,36401199,0,0,367053510,35666433,0,0,363050538,35738227,0,0,385175246,37082614,0,0,371109507,36638839,0,5542,17812630,7552,12381161,0,3985525407231268,3985600588722455,3985600590164863,3985525429674202
20,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,20,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37097742,2968341448,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,352340729,33537787,0,0,363359234,34653294,0,0,364277937,34698798,0,0,366347613,35118290,0,0,369305340,34787825,0,0,365340497,34776019,0,0,387433271,36113256,0,0,373452542,35595427,0,0,350868397,33578948,0,0,363691860,34650824,0,0,364289532,34681514,0,0,366466438,35021327,0,0,369270906,34538421,0,0,365435964,34634597,0,0,387410028,35986132,0,0,373493969,35445656,0,4948,17909066,7617,12422889,0,3985525408046533,3985600590164863,3985600591581314,3985525431986839
21,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,21,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37103580,2967571194,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,382129221,36789923,0,0,393197346,38108786,0,0,394873254,38213715,0,0,396883406,38559826,0,0,399119290,37919953,0,0,395503233,38010337,0,0,418223663,39229641,0,0,404002392,38656190,0,0,380447909,36442276,0,0,393404546,37780117,0,0,394666949,37830297,0,0,396762276,38307280,0,0,398972607,37566467,0,0,395518249,37739911,0,0,418145292,38996964,0,0,403923801,38605273,0,5102,17597303,8508,12459866,0,3985525408519542,3985600591581314,3985600592985666,3985525434103037
22,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,22,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37103033,2968318172,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,378190120,35160389,0,0,389881601,36064461,0,0,391326564,36457476,0,0,393444482,36830354,0,0,395466806,36145113,0,0,391898460,36289143,0,0,414633435,37596304,0,0,400559370,37285613,0,0,376682217,35077503,0,0,389883239,36216545,0,0,391136388,36333464,0,0,393453974,36854265,0,0,395424689,36108568,0,0,391793921,36298581,0,0,414451693,37758376,0,0,400319766,37226615,0,5487,17158488,12153,12447435,0,3985525408960914,3985600592985666,3985600594392983,3985525436197832
23,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,23,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37079309,2968125310,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,368336933,35013855,0,0,380009438,36235742,0,0,381365712,36353650,0,0,383369378,36776930,0,0,385556230,36159853,0,0,381942419,36116398,0,0,404715889,37620436,0,0,390617025,37081781,0,0,366740883,34826492,0,0,380185042,35913420,0,0,381333339,36254289,0,0,383420626,36536293,0,0,385182123,35828704,0,0,381611321,35891881,0,0,404417852,37488658,0,0,390347325,36813473,0,5607,17875317,7527,12431037,0,3985525409405942,3985600594392983,3985600595785959,3985525438512813
24,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,24,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37089563,2968550314,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,354217113,35805102,0,0,365536378,37126205,0,0,366160657,37021781,0,0,368458944,37497884,0,0,370812272,37095364,0,0,366824162,37100744,0,0,388977094,38471288,0,0,375369962,38072867,0,0,352362623,35485362,0,0,365394218,36748858,0,0,365979126,36941392,0,0,368349110,37264270,0,0,371023939,36821279,0,0,367007026,36919688,0,0,389124826,38151313,0,0,375197652,37479199,0,5197,17646006,8039,12448366,0,3985525410154368,3985600595785959,3985600597184383,3985525440821525
25,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,25,41133,41133,303104,256,64000,0,128,352,112,64,0x0,0x7635fe417980,56983552,37106491,2968085380,18944,0,0,0,0,0.0,0.0,0.0,0.0,0.0,912.0,216006656.0,0,369891673,35919696,0,0,381827650,37004975,0,0,382644668,37138657,0,0,384984423,37647695,0,0,386724343,36698856,0,0,383229156,36851226,0,0,406001850,38120517,0,0,392003946,37668146,0,0,368454952,35782291,0,0,381882657,36982479,0,0,382768107,36847150,0,0,385168828,37501885,0,0,386812073,36706682,0,0,383192738,36761573,0,0,405960060,37951051,0,0,391900562,37556391,0,5321,17285442,8416,12459872,0,3985525410619465,3985600597184383,3985600598575156,3985525443077588
